band_id,phase,source,record,species,formula,charge,n_c,uid,temperature_K,resolution_cm,frequency_cm,intensity,intensity_unit,snr,fwhm_cm,u_c_cm,u_res_cm,source_ref,role,family,temperature_source,chi_F_cm_per_K,chi_F_source,nu_m_cm,u_296_cm,delta_T_cm,u_T_cm,u_band_cm,u_band_without_T_cm,nu_m_source
3688,matrix,PAHdb experimental 3.10 (Ar matrix),uid 100,dicoronylene,C48H20,0,48,100,,,735.4,4.5166,relative (PAHdb experimental),,,,,10.1021/jp983482y,matrix,CH-oop (10.5-15 um; benzene nu11 at 673 included),,,,,,,,,,
3689,matrix,PAHdb experimental 3.10 (Ar matrix),uid 100,dicoronylene,C48H20,0,48,100,,,740.5,5.1188,relative (PAHdb experimental),,,,,10.1021/jp983482y,matrix,CH-oop (10.5-15 um; benzene nu11 at 673 included),,,,,,,,,,
3690,matrix,PAHdb experimental 3.10 (Ar matrix),uid 100,dicoronylene,C48H20,0,48,100,,,772.6,2.2282,relative (PAHdb experimental),,,,,10.1021/jp983482y,matrix,CH-oop (10.5-15 um; benzene nu11 at 673 included),,,,,,,,,,
3691,matrix,PAHdb experimental 3.10 (Ar matrix),uid 100,dicoronylene,C48H20,0,48,100,,,780.6,5.5404,relative (PAHdb experimental),,,,,10.1021/jp983482y,matrix,CH-oop (10.5-15 um; benzene nu11 at 673 included),,,,,,,,,,
3692,matrix,PAHdb experimental 3.10 (Ar matrix),uid 100,dicoronylene,C48H20,0,48,100,,,784.2,2.9508,relative (PAHdb experimental),,,,,10.1021/jp983482y,matrix,CH-oop (10.5-15 um; benzene nu11 at 673 included),,,,,,,,,,
3693,matrix,PAHdb experimental 3.10 (Ar matrix),uid 100,dicoronylene,C48H20,0,48,100,,,797.7,25.895,relative (PAHdb experimental),,,,,10.1021/jp983482y,matrix,CH-oop (10.5-15 um; benzene nu11 at 673 included),,,,,,,,,,
3694,matrix,PAHdb experimental 3.10 (Ar matrix),uid 100,dicoronylene,C48H20,0,48,100,,,849.2,120.44,relative (PAHdb experimental),,,,,10.1021/jp983482y,matrix,CH-oop (10.5-15 um; benzene nu11 at 673 included),,,,,,,,,,
3695,matrix,PAHdb experimental 3.10 (Ar matrix),uid 100,dicoronylene,C48H20,0,48,100,,,857.2,3.9144,relative (PAHdb experimental),,,,,10.1021/jp983482y,matrix,CH-oop (10.5-15 um; benzene nu11 at 673 included),,,,,,,,,,
3696,matrix,PAHdb experimental 3.10 (Ar matrix),uid 100,dicoronylene,C48H20,0,48,100,,,875.5,10.238,relative (PAHdb experimental),,,,,10.1021/jp983482y,matrix,CH-oop (10.5-15 um; benzene nu11 at 673 included),,,,,,,,,,
3697,matrix,PAHdb experimental 3.10 (Ar matrix),uid 100,dicoronylene,C48H20,0,48,100,,,886.6,96.354,relative (PAHdb experimental),,,,,10.1021/jp983482y,matrix,CH-oop (10.5-15 um; benzene nu11 at 673 included),,,,,,,,,,
3698,matrix,PAHdb experimental 3.10 (Ar matrix),uid 100,dicoronylene,C48H20,0,48,100,,,908.8,1.3249,relative (PAHdb experimental),,,,,10.1021/jp983482y,matrix,CH-oop (10.5-15 um; benzene nu11 at 673 included),,,,,,,,,,
3699,matrix,PAHdb experimental 3.10 (Ar matrix),uid 100,dicoronylene,C48H20,0,48,100,,,1005.7,10.238,relative (PAHdb experimental),,,,,10.1021/jp983482y,matrix,ring / CH-ip (9-10.5 um),,,,,,,,,,
3700,matrix,PAHdb experimental 3.10 (Ar matrix),uid 100,dicoronylene,C48H20,0,48,100,,,1135.6,2.71,relative (PAHdb experimental),,,,,10.1021/jp983482y,matrix,CH-ip-bend (8.6 um),,,,,,,,,,
3701,matrix,PAHdb experimental 3.10 (Ar matrix),uid 100,dicoronylene,C48H20,0,48,100,,,1146.5,21.077,relative (PAHdb experimental),,,,,10.1021/jp983482y,matrix,CH-ip-bend (8.6 um),,,,,,,,,,
3702,matrix,PAHdb experimental 3.10 (Ar matrix),uid 100,dicoronylene,C48H20,0,48,100,,,1218.6,9.0332,relative (PAHdb experimental),,,,,10.1021/jp983482y,matrix,CH-ip-bend (8.6 um),,,,,,,,,,
3703,matrix,PAHdb experimental 3.10 (Ar matrix),uid 100,dicoronylene,C48H20,0,48,100,,,1239.6,4.3962,relative (PAHdb experimental),,,,,10.1021/jp983482y,matrix,CH-ip-bend (8.6 um),,,,,,,,,,
3704,matrix,PAHdb experimental 3.10 (Ar matrix),uid 100,dicoronylene,C48H20,0,48,100,,,1292.6,22.884,relative (PAHdb experimental),,,,,10.1021/jp983482y,matrix,CC-stretch/CH-ip (7.7 um),,,,,,,,,,
3705,matrix,PAHdb experimental 3.10 (Ar matrix),uid 100,dicoronylene,C48H20,0,48,100,,,1306.1,7.8288,relative (PAHdb experimental),,,,,10.1021/jp983482y,matrix,CC-stretch/CH-ip (7.7 um),,,,,,,,,,
3706,matrix,PAHdb experimental 3.10 (Ar matrix),uid 100,dicoronylene,C48H20,0,48,100,,,1315.2,60.221,relative (PAHdb experimental),,,,,10.1021/jp983482y,matrix,CC-stretch/CH-ip (7.7 um),,,,,,,,,,
3707,matrix,PAHdb experimental 3.10 (Ar matrix),uid 100,dicoronylene,C48H20,0,48,100,,,1328.9,2.5895,relative (PAHdb experimental),,,,,10.1021/jp983482y,matrix,CC-stretch/CH-ip (7.7 um),,,,,,,,,,
3708,matrix,PAHdb experimental 3.10 (Ar matrix),uid 100,dicoronylene,C48H20,0,48,100,,,1359.3,4.8779,relative (PAHdb experimental),,,,,10.1021/jp983482y,matrix,CC-stretch/CH-ip (7.7 um),,,,,,,,,,
3709,matrix,PAHdb experimental 3.10 (Ar matrix),uid 100,dicoronylene,C48H20,0,48,100,,,1371.6,1.7464,relative (PAHdb experimental),,,,,10.1021/jp983482y,matrix,CC-stretch/CH-ip (7.7 um),,,,,,,,,,
3710,matrix,PAHdb experimental 3.10 (Ar matrix),uid 100,dicoronylene,C48H20,0,48,100,,,1382.2,13.851,relative (PAHdb experimental),,,,,10.1021/jp983482y,matrix,CC-stretch/CH-ip (7.7 um),,,,,,,,,,
3711,matrix,PAHdb experimental 3.10 (Ar matrix),uid 100,dicoronylene,C48H20,0,48,100,,,1408.8,10.238,relative (PAHdb experimental),,,,,10.1021/jp983482y,matrix,CC-stretch/CH-ip (7.7 um),,,,,,,,,,
3712,matrix,PAHdb experimental 3.10 (Ar matrix),uid 100,dicoronylene,C48H20,0,48,100,,,1447.8,2.71,relative (PAHdb experimental),,,,,10.1021/jp983482y,matrix,CC-stretch/CH-ip (7.7 um),,,,,,,,,,
3713,matrix,PAHdb experimental 3.10 (Ar matrix),uid 100,dicoronylene,C48H20,0,48,100,,,1456.5,15.055,relative (PAHdb experimental),,,,,10.1021/jp983482y,matrix,CC-stretch/CH-ip (7.7 um),,,,,,,,,,
3714,matrix,PAHdb experimental 3.10 (Ar matrix),uid 100,dicoronylene,C48H20,0,48,100,,,1491.8,27.1,relative (PAHdb experimental),,,,,10.1021/jp983482y,matrix,CC-stretch/CH-ip (7.7 um),,,,,,,,,,
3715,matrix,PAHdb experimental 3.10 (Ar matrix),uid 100,dicoronylene,C48H20,0,48,100,,,1513.4,5.7813,relative (PAHdb experimental),,,,,10.1021/jp983482y,matrix,CC-stretch (6.2 um),,,,,,,,,,
3716,matrix,PAHdb experimental 3.10 (Ar matrix),uid 100,dicoronylene,C48H20,0,48,100,,,1622.0,54.199,relative (PAHdb experimental),,,,,10.1021/jp983482y,matrix,CC-stretch (6.2 um),,,,,,,,,,
3717,matrix,PAHdb experimental 3.10 (Ar matrix),uid 100,dicoronylene,C48H20,0,48,100,,,1675.2,2.5895,relative (PAHdb experimental),,,,,10.1021/jp983482y,matrix,overtone / combination region,,,,,,,,,,
3718,matrix,PAHdb experimental 3.10 (Ar matrix),uid 100,dicoronylene,C48H20,0,48,100,,,1755.6,2.0475,relative (PAHdb experimental),,,,,10.1021/jp983482y,matrix,overtone / combination region,,,,,,,,,,
3719,matrix,PAHdb experimental 3.10 (Ar matrix),uid 100,dicoronylene,C48H20,0,48,100,,,1765.6,3.0111,relative (PAHdb experimental),,,,,10.1021/jp983482y,matrix,overtone / combination region,,,,,,,,,,
3720,matrix,PAHdb experimental 3.10 (Ar matrix),uid 100,dicoronylene,C48H20,0,48,100,,,1774.5,2.71,relative (PAHdb experimental),,,,,10.1021/jp983482y,matrix,overtone / combination region,,,,,,,,,,
3721,matrix,PAHdb experimental 3.10 (Ar matrix),uid 100,dicoronylene,C48H20,0,48,100,,,1894.0,1.9873,relative (PAHdb experimental),,,,,10.1021/jp983482y,matrix,overtone / combination region,,,,,,,,,,
3722,matrix,PAHdb experimental 3.10 (Ar matrix),uid 100,dicoronylene,C48H20,0,48,100,,,1898.4,2.8304,relative (PAHdb experimental),,,,,10.1021/jp983482y,matrix,overtone / combination region,,,,,,,,,,
3723,matrix,PAHdb experimental 3.10 (Ar matrix),uid 100,dicoronylene,C48H20,0,48,100,,,1919.0,7.2266,relative (PAHdb experimental),,,,,10.1021/jp983482y,matrix,overtone / combination region,,,,,,,,,,
3724,matrix,PAHdb experimental 3.10 (Ar matrix),uid 100,dicoronylene,C48H20,0,48,100,,,3063.4,307.13,relative (PAHdb experimental),,,,,10.1021/jp983482y,matrix,CH-stretch,,,,,,,,,,
3725,matrix,PAHdb experimental 3.10 (Ar matrix),uid 143,"12,13-o-phenylene-1,2;3,4;5,6;7,8;9,10-pentabenzoperopyrene",C48H22,0,48,143,,,470.1,0.86134,relative (PAHdb experimental),,,,,,matrix,low / skeletal,,,,,,,,,,
3726,matrix,PAHdb experimental 3.10 (Ar matrix),uid 143,"12,13-o-phenylene-1,2;3,4;5,6;7,8;9,10-pentabenzoperopyrene",C48H22,0,48,143,,,487.5,1.886,relative (PAHdb experimental),,,,,,matrix,low / skeletal,,,,,,,,,,
3727,matrix,PAHdb experimental 3.10 (Ar matrix),uid 143,"12,13-o-phenylene-1,2;3,4;5,6;7,8;9,10-pentabenzoperopyrene",C48H22,0,48,143,,,517.2,1.3142,relative (PAHdb experimental),,,,,,matrix,low / skeletal,,,,,,,,,,
3728,matrix,PAHdb experimental 3.10 (Ar matrix),uid 143,"12,13-o-phenylene-1,2;3,4;5,6;7,8;9,10-pentabenzoperopyrene",C48H22,0,48,143,,,525.5,12.959,relative (PAHdb experimental),,,,,,matrix,low / skeletal,,,,,,,,,,
3729,matrix,PAHdb experimental 3.10 (Ar matrix),uid 143,"12,13-o-phenylene-1,2;3,4;5,6;7,8;9,10-pentabenzoperopyrene",C48H22,0,48,143,,,550.0,1.459,relative (PAHdb experimental),,,,,,matrix,low / skeletal,,,,,,,,,,
3730,matrix,PAHdb experimental 3.10 (Ar matrix),uid 143,"12,13-o-phenylene-1,2;3,4;5,6;7,8;9,10-pentabenzoperopyrene",C48H22,0,48,143,,,566.1,1.8645,relative (PAHdb experimental),,,,,,matrix,low / skeletal,,,,,,,,,,
3731,matrix,PAHdb experimental 3.10 (Ar matrix),uid 143,"12,13-o-phenylene-1,2;3,4;5,6;7,8;9,10-pentabenzoperopyrene",C48H22,0,48,143,,,578.1,5.6142,relative (PAHdb experimental),,,,,,matrix,low / skeletal,,,,,,,,,,
3732,matrix,PAHdb experimental 3.10 (Ar matrix),uid 143,"12,13-o-phenylene-1,2;3,4;5,6;7,8;9,10-pentabenzoperopyrene",C48H22,0,48,143,,,622.1,18.885,relative (PAHdb experimental),,,,,,matrix,low / skeletal,,,,,,,,,,
3733,matrix,PAHdb experimental 3.10 (Ar matrix),uid 143,"12,13-o-phenylene-1,2;3,4;5,6;7,8;9,10-pentabenzoperopyrene",C48H22,0,48,143,,,628.8,6.9163,relative (PAHdb experimental),,,,,,matrix,low / skeletal,,,,,,,,,,
3734,matrix,PAHdb experimental 3.10 (Ar matrix),uid 143,"12,13-o-phenylene-1,2;3,4;5,6;7,8;9,10-pentabenzoperopyrene",C48H22,0,48,143,,,651.9,8.1575,relative (PAHdb experimental),,,,,,matrix,CH-oop (10.5-15 um; benzene nu11 at 673 included),,,,,,,,,,
3735,matrix,PAHdb experimental 3.10 (Ar matrix),uid 143,"12,13-o-phenylene-1,2;3,4;5,6;7,8;9,10-pentabenzoperopyrene",C48H22,0,48,143,,,663.9,5.9699,relative (PAHdb experimental),,,,,,matrix,CH-oop (10.5-15 um; benzene nu11 at 673 included),,,,,,,,,,
3736,matrix,PAHdb experimental 3.10 (Ar matrix),uid 143,"12,13-o-phenylene-1,2;3,4;5,6;7,8;9,10-pentabenzoperopyrene",C48H22,0,48,143,,,721.5,1.1059,relative (PAHdb experimental),,,,,,matrix,CH-oop (10.5-15 um; benzene nu11 at 673 included),,,,,,,,,,
3737,matrix,PAHdb experimental 3.10 (Ar matrix),uid 143,"12,13-o-phenylene-1,2;3,4;5,6;7,8;9,10-pentabenzoperopyrene",C48H22,0,48,143,,,755.3,133.51,relative (PAHdb experimental),,,,,,matrix,CH-oop (10.5-15 um; benzene nu11 at 673 included),,,,,,,,,,
3738,matrix,PAHdb experimental 3.10 (Ar matrix),uid 143,"12,13-o-phenylene-1,2;3,4;5,6;7,8;9,10-pentabenzoperopyrene",C48H22,0,48,143,,,783.1,1.2461,relative (PAHdb experimental),,,,,,matrix,CH-oop (10.5-15 um; benzene nu11 at 673 included),,,,,,,,,,
3739,matrix,PAHdb experimental 3.10 (Ar matrix),uid 143,"12,13-o-phenylene-1,2;3,4;5,6;7,8;9,10-pentabenzoperopyrene",C48H22,0,48,143,,,805.4,18.975,relative (PAHdb experimental),,,,,,matrix,CH-oop (10.5-15 um; benzene nu11 at 673 included),,,,,,,,,,
3740,matrix,PAHdb experimental 3.10 (Ar matrix),uid 143,"12,13-o-phenylene-1,2;3,4;5,6;7,8;9,10-pentabenzoperopyrene",C48H22,0,48,143,,,813.9,7.8625,relative (PAHdb experimental),,,,,,matrix,CH-oop (10.5-15 um; benzene nu11 at 673 included),,,,,,,,,,
3741,matrix,PAHdb experimental 3.10 (Ar matrix),uid 143,"12,13-o-phenylene-1,2;3,4;5,6;7,8;9,10-pentabenzoperopyrene",C48H22,0,48,143,,,859.1,0.98829,relative (PAHdb experimental),,,,,,matrix,CH-oop (10.5-15 um; benzene nu11 at 673 included),,,,,,,,,,
3742,matrix,PAHdb experimental 3.10 (Ar matrix),uid 143,"12,13-o-phenylene-1,2;3,4;5,6;7,8;9,10-pentabenzoperopyrene",C48H22,0,48,143,,,868.4,4.4512,relative (PAHdb experimental),,,,,,matrix,CH-oop (10.5-15 um; benzene nu11 at 673 included),,,,,,,,,,
3743,matrix,PAHdb experimental 3.10 (Ar matrix),uid 143,"12,13-o-phenylene-1,2;3,4;5,6;7,8;9,10-pentabenzoperopyrene",C48H22,0,48,143,,,1004.4,3.0525,relative (PAHdb experimental),,,,,,matrix,ring / CH-ip (9-10.5 um),,,,,,,,,,
3744,matrix,PAHdb experimental 3.10 (Ar matrix),uid 143,"12,13-o-phenylene-1,2;3,4;5,6;7,8;9,10-pentabenzoperopyrene",C48H22,0,48,143,,,1013.5,1.6682,relative (PAHdb experimental),,,,,,matrix,ring / CH-ip (9-10.5 um),,,,,,,,,,
3745,matrix,PAHdb experimental 3.10 (Ar matrix),uid 143,"12,13-o-phenylene-1,2;3,4;5,6;7,8;9,10-pentabenzoperopyrene",C48H22,0,48,143,,,1038.0,2.6239,relative (PAHdb experimental),,,,,,matrix,ring / CH-ip (9-10.5 um),,,,,,,,,,
3746,matrix,PAHdb experimental 3.10 (Ar matrix),uid 143,"12,13-o-phenylene-1,2;3,4;5,6;7,8;9,10-pentabenzoperopyrene",C48H22,0,48,143,,,1062.2,9.2728,relative (PAHdb experimental),,,,,,matrix,ring / CH-ip (9-10.5 um),,,,,,,,,,
3747,matrix,PAHdb experimental 3.10 (Ar matrix),uid 143,"12,13-o-phenylene-1,2;3,4;5,6;7,8;9,10-pentabenzoperopyrene",C48H22,0,48,143,,,1066.3,15.319,relative (PAHdb experimental),,,,,,matrix,ring / CH-ip (9-10.5 um),,,,,,,,,,
3748,matrix,PAHdb experimental 3.10 (Ar matrix),uid 143,"12,13-o-phenylene-1,2;3,4;5,6;7,8;9,10-pentabenzoperopyrene",C48H22,0,48,143,,,1101.5,2.1982,relative (PAHdb experimental),,,,,,matrix,CH-ip-bend (8.6 um),,,,,,,,,,
3749,matrix,PAHdb experimental 3.10 (Ar matrix),uid 143,"12,13-o-phenylene-1,2;3,4;5,6;7,8;9,10-pentabenzoperopyrene",C48H22,0,48,143,,,1136.0,2.7195,relative (PAHdb experimental),,,,,,matrix,CH-ip-bend (8.6 um),,,,,,,,,,
3750,matrix,PAHdb experimental 3.10 (Ar matrix),uid 143,"12,13-o-phenylene-1,2;3,4;5,6;7,8;9,10-pentabenzoperopyrene",C48H22,0,48,143,,,1147.0,3.0467,relative (PAHdb experimental),,,,,,matrix,CH-ip-bend (8.6 um),,,,,,,,,,
3751,matrix,PAHdb experimental 3.10 (Ar matrix),uid 143,"12,13-o-phenylene-1,2;3,4;5,6;7,8;9,10-pentabenzoperopyrene",C48H22,0,48,143,,,1172.3,9.0576,relative (PAHdb experimental),,,,,,matrix,CH-ip-bend (8.6 um),,,,,,,,,,
3752,matrix,PAHdb experimental 3.10 (Ar matrix),uid 143,"12,13-o-phenylene-1,2;3,4;5,6;7,8;9,10-pentabenzoperopyrene",C48H22,0,48,143,,,1186.4,10.187,relative (PAHdb experimental),,,,,,matrix,CH-ip-bend (8.6 um),,,,,,,,,,
3753,matrix,PAHdb experimental 3.10 (Ar matrix),uid 143,"12,13-o-phenylene-1,2;3,4;5,6;7,8;9,10-pentabenzoperopyrene",C48H22,0,48,143,,,1249.8,10.871,relative (PAHdb experimental),,,,,,matrix,CH-ip-bend (8.6 um),,,,,,,,,,
3754,matrix,PAHdb experimental 3.10 (Ar matrix),uid 143,"12,13-o-phenylene-1,2;3,4;5,6;7,8;9,10-pentabenzoperopyrene",C48H22,0,48,143,,,1257.6,0.76856,relative (PAHdb experimental),,,,,,matrix,CC-stretch/CH-ip (7.7 um),,,,,,,,,,
3755,matrix,PAHdb experimental 3.10 (Ar matrix),uid 143,"12,13-o-phenylene-1,2;3,4;5,6;7,8;9,10-pentabenzoperopyrene",C48H22,0,48,143,,,1267.0,7.1153,relative (PAHdb experimental),,,,,,matrix,CC-stretch/CH-ip (7.7 um),,,,,,,,,,
3756,matrix,PAHdb experimental 3.10 (Ar matrix),uid 143,"12,13-o-phenylene-1,2;3,4;5,6;7,8;9,10-pentabenzoperopyrene",C48H22,0,48,143,,,1299.8,7.1723,relative (PAHdb experimental),,,,,,matrix,CC-stretch/CH-ip (7.7 um),,,,,,,,,,
3757,matrix,PAHdb experimental 3.10 (Ar matrix),uid 143,"12,13-o-phenylene-1,2;3,4;5,6;7,8;9,10-pentabenzoperopyrene",C48H22,0,48,143,,,1321.4,4.6285,relative (PAHdb experimental),,,,,,matrix,CC-stretch/CH-ip (7.7 um),,,,,,,,,,
3758,matrix,PAHdb experimental 3.10 (Ar matrix),uid 143,"12,13-o-phenylene-1,2;3,4;5,6;7,8;9,10-pentabenzoperopyrene",C48H22,0,48,143,,,1333.3,7.5444,relative (PAHdb experimental),,,,,,matrix,CC-stretch/CH-ip (7.7 um),,,,,,,,,,
3759,matrix,PAHdb experimental 3.10 (Ar matrix),uid 143,"12,13-o-phenylene-1,2;3,4;5,6;7,8;9,10-pentabenzoperopyrene",C48H22,0,48,143,,,1349.0,2.001,relative (PAHdb experimental),,,,,,matrix,CC-stretch/CH-ip (7.7 um),,,,,,,,,,
3760,matrix,PAHdb experimental 3.10 (Ar matrix),uid 143,"12,13-o-phenylene-1,2;3,4;5,6;7,8;9,10-pentabenzoperopyrene",C48H22,0,48,143,,,1354.3,0.86002,relative (PAHdb experimental),,,,,,matrix,CC-stretch/CH-ip (7.7 um),,,,,,,,,,
3761,matrix,PAHdb experimental 3.10 (Ar matrix),uid 143,"12,13-o-phenylene-1,2;3,4;5,6;7,8;9,10-pentabenzoperopyrene",C48H22,0,48,143,,,1367.9,12.518,relative (PAHdb experimental),,,,,,matrix,CC-stretch/CH-ip (7.7 um),,,,,,,,,,
3762,matrix,PAHdb experimental 3.10 (Ar matrix),uid 143,"12,13-o-phenylene-1,2;3,4;5,6;7,8;9,10-pentabenzoperopyrene",C48H22,0,48,143,,,1383.0,25.131,relative (PAHdb experimental),,,,,,matrix,CC-stretch/CH-ip (7.7 um),,,,,,,,,,
3763,matrix,PAHdb experimental 3.10 (Ar matrix),uid 143,"12,13-o-phenylene-1,2;3,4;5,6;7,8;9,10-pentabenzoperopyrene",C48H22,0,48,143,,,1401.4,157.57,relative (PAHdb experimental),,,,,,matrix,CC-stretch/CH-ip (7.7 um),,,,,,,,,,
3764,matrix,PAHdb experimental 3.10 (Ar matrix),uid 143,"12,13-o-phenylene-1,2;3,4;5,6;7,8;9,10-pentabenzoperopyrene",C48H22,0,48,143,,,1428.7,29.157,relative (PAHdb experimental),,,,,,matrix,CC-stretch/CH-ip (7.7 um),,,,,,,,,,
3765,matrix,PAHdb experimental 3.10 (Ar matrix),uid 143,"12,13-o-phenylene-1,2;3,4;5,6;7,8;9,10-pentabenzoperopyrene",C48H22,0,48,143,,,1446.8,6.8006,relative (PAHdb experimental),,,,,,matrix,CC-stretch/CH-ip (7.7 um),,,,,,,,,,
3766,matrix,PAHdb experimental 3.10 (Ar matrix),uid 143,"12,13-o-phenylene-1,2;3,4;5,6;7,8;9,10-pentabenzoperopyrene",C48H22,0,48,143,,,1457.9,18.457,relative (PAHdb experimental),,,,,,matrix,CC-stretch/CH-ip (7.7 um),,,,,,,,,,
3767,matrix,PAHdb experimental 3.10 (Ar matrix),uid 143,"12,13-o-phenylene-1,2;3,4;5,6;7,8;9,10-pentabenzoperopyrene",C48H22,0,48,143,,,1470.2,22.731,relative (PAHdb experimental),,,,,,matrix,CC-stretch/CH-ip (7.7 um),,,,,,,,,,
3768,matrix,PAHdb experimental 3.10 (Ar matrix),uid 143,"12,13-o-phenylene-1,2;3,4;5,6;7,8;9,10-pentabenzoperopyrene",C48H22,0,48,143,,,1492.9,16.852,relative (PAHdb experimental),,,,,,matrix,CC-stretch/CH-ip (7.7 um),,,,,,,,,,
3769,matrix,PAHdb experimental 3.10 (Ar matrix),uid 143,"12,13-o-phenylene-1,2;3,4;5,6;7,8;9,10-pentabenzoperopyrene",C48H22,0,48,143,,,1512.1,19.885,relative (PAHdb experimental),,,,,,matrix,CC-stretch (6.2 um),,,,,,,,,,
3770,matrix,PAHdb experimental 3.10 (Ar matrix),uid 143,"12,13-o-phenylene-1,2;3,4;5,6;7,8;9,10-pentabenzoperopyrene",C48H22,0,48,143,,,1532.7,18.531,relative (PAHdb experimental),,,,,,matrix,CC-stretch (6.2 um),,,,,,,,,,
3771,matrix,PAHdb experimental 3.10 (Ar matrix),uid 143,"12,13-o-phenylene-1,2;3,4;5,6;7,8;9,10-pentabenzoperopyrene",C48H22,0,48,143,,,1544.4,15.561,relative (PAHdb experimental),,,,,,matrix,CC-stretch (6.2 um),,,,,,,,,,
3772,matrix,PAHdb experimental 3.10 (Ar matrix),uid 143,"12,13-o-phenylene-1,2;3,4;5,6;7,8;9,10-pentabenzoperopyrene",C48H22,0,48,143,,,1592.5,37.017,relative (PAHdb experimental),,,,,,matrix,CC-stretch (6.2 um),,,,,,,,,,
3773,matrix,PAHdb experimental 3.10 (Ar matrix),uid 143,"12,13-o-phenylene-1,2;3,4;5,6;7,8;9,10-pentabenzoperopyrene",C48H22,0,48,143,,,1610.3,18.631,relative (PAHdb experimental),,,,,,matrix,CC-stretch (6.2 um),,,,,,,,,,
3774,matrix,PAHdb experimental 3.10 (Ar matrix),uid 143,"12,13-o-phenylene-1,2;3,4;5,6;7,8;9,10-pentabenzoperopyrene",C48H22,0,48,143,,,1643.6,1.9128,relative (PAHdb experimental),,,,,,matrix,CC-stretch (6.2 um),,,,,,,,,,
3775,matrix,PAHdb experimental 3.10 (Ar matrix),uid 143,"12,13-o-phenylene-1,2;3,4;5,6;7,8;9,10-pentabenzoperopyrene",C48H22,0,48,143,,,1678.7,0.68846,relative (PAHdb experimental),,,,,,matrix,overtone / combination region,,,,,,,,,,
3776,matrix,PAHdb experimental 3.10 (Ar matrix),uid 143,"12,13-o-phenylene-1,2;3,4;5,6;7,8;9,10-pentabenzoperopyrene",C48H22,0,48,143,,,1687.4,1.0554,relative (PAHdb experimental),,,,,,matrix,overtone / combination region,,,,,,,,,,
3777,matrix,PAHdb experimental 3.10 (Ar matrix),uid 143,"12,13-o-phenylene-1,2;3,4;5,6;7,8;9,10-pentabenzoperopyrene",C48H22,0,48,143,,,1697.2,1.8829,relative (PAHdb experimental),,,,,,matrix,overtone / combination region,,,,,,,,,,
3778,matrix,PAHdb experimental 3.10 (Ar matrix),uid 143,"12,13-o-phenylene-1,2;3,4;5,6;7,8;9,10-pentabenzoperopyrene",C48H22,0,48,143,,,1725.8,31.447,relative (PAHdb experimental),,,,,,matrix,overtone / combination region,,,,,,,,,,
3779,matrix,PAHdb experimental 3.10 (Ar matrix),uid 143,"12,13-o-phenylene-1,2;3,4;5,6;7,8;9,10-pentabenzoperopyrene",C48H22,0,48,143,,,1778.8,5.9037,relative (PAHdb experimental),,,,,,matrix,overtone / combination region,,,,,,,,,,
3780,matrix,PAHdb experimental 3.10 (Ar matrix),uid 143,"12,13-o-phenylene-1,2;3,4;5,6;7,8;9,10-pentabenzoperopyrene",C48H22,0,48,143,,,1822.0,0.54546,relative (PAHdb experimental),,,,,,matrix,overtone / combination region,,,,,,,,,,
3781,matrix,PAHdb experimental 3.10 (Ar matrix),uid 143,"12,13-o-phenylene-1,2;3,4;5,6;7,8;9,10-pentabenzoperopyrene",C48H22,0,48,143,,,1829.1,0.675,relative (PAHdb experimental),,,,,,matrix,overtone / combination region,,,,,,,,,,
3782,matrix,PAHdb experimental 3.10 (Ar matrix),uid 143,"12,13-o-phenylene-1,2;3,4;5,6;7,8;9,10-pentabenzoperopyrene",C48H22,0,48,143,,,1832.4,1.937,relative (PAHdb experimental),,,,,,matrix,overtone / combination region,,,,,,,,,,
3783,matrix,PAHdb experimental 3.10 (Ar matrix),uid 143,"12,13-o-phenylene-1,2;3,4;5,6;7,8;9,10-pentabenzoperopyrene",C48H22,0,48,143,,,1853.1,3.0766,relative (PAHdb experimental),,,,,,matrix,overtone / combination region,,,,,,,,,,
3784,matrix,PAHdb experimental 3.10 (Ar matrix),uid 143,"12,13-o-phenylene-1,2;3,4;5,6;7,8;9,10-pentabenzoperopyrene",C48H22,0,48,143,,,1882.1,6.5918,relative (PAHdb experimental),,,,,,matrix,overtone / combination region,,,,,,,,,,
3785,matrix,PAHdb experimental 3.10 (Ar matrix),uid 143,"12,13-o-phenylene-1,2;3,4;5,6;7,8;9,10-pentabenzoperopyrene",C48H22,0,48,143,,,1913.9,3.8406,relative (PAHdb experimental),,,,,,matrix,overtone / combination region,,,,,,,,,,
3786,matrix,PAHdb experimental 3.10 (Ar matrix),uid 143,"12,13-o-phenylene-1,2;3,4;5,6;7,8;9,10-pentabenzoperopyrene",C48H22,0,48,143,,,1926.9,9.3047,relative (PAHdb experimental),,,,,,matrix,overtone / combination region,,,,,,,,,,
3787,matrix,PAHdb experimental 3.10 (Ar matrix),uid 143,"12,13-o-phenylene-1,2;3,4;5,6;7,8;9,10-pentabenzoperopyrene",C48H22,0,48,143,,,1946.5,6.4851,relative (PAHdb experimental),,,,,,matrix,overtone / combination region,,,,,,,,,,
3788,matrix,PAHdb experimental 3.10 (Ar matrix),uid 143,"12,13-o-phenylene-1,2;3,4;5,6;7,8;9,10-pentabenzoperopyrene",C48H22,0,48,143,,,2736.3,1.7538,relative (PAHdb experimental),,,,,,matrix,overtone / combination region,,,,,,,,,,
