pair_id,uid,formula,charge,n_c,n_h,has_n,n_solo,n_duo,n_trio,n_quartet,point_group,ladder,lab_doi,species_name,nu_lab_cm,rel_int_lab,nu_scaled_cm,nu_unscaled_cm,scale,scale_region,intensity_km_mol,log10_intensity,rel_int_comp,irrep,family,n_candidates,y_cm
1862,541,C40H22-,-1,40,22,0,8,0,6,8,2-B1,,10.1016/j.saa.2014.04.017,"dibenzo[jk, a1b1]octacene or dianthraceno-pyrene or 6,7:15,16-di[1,3]butadienodibenzo[hi,uv]hexacene",3068.2,0.001,3070.1023,3199.022923830364,0.9597,2,11.1512,1.0473216050824905,0.0016,B2,CH-stretch,7,-1.902
1863,541,C40H22-,-1,40,22,0,8,0,6,8,2-B1,,10.1016/j.saa.2014.04.017,"dibenzo[jk, a1b1]octacene or dianthraceno-pyrene or 6,7:15,16-di[1,3]butadienodibenzo[hi,uv]hexacene",1230.9,0.0009,1229.5407,1268.7449179651223,0.9691,1,28.0768,1.4483476083888323,0.004,B2,CH-ip-bend (8.6 um),3,1.359
1864,541,C40H22-,-1,40,22,0,8,0,6,8,2-B1,,10.1016/j.saa.2014.04.017,"dibenzo[jk, a1b1]octacene or dianthraceno-pyrene or 6,7:15,16-di[1,3]butadienodibenzo[hi,uv]hexacene",1109.3,0.0009,1114.3214,1149.851821277474,0.9691,1,8.7597,0.9424892328147033,0.0013,B2,CH-ip-bend (8.6 um),3,-5.021
1865,541,C40H22-,-1,40,22,0,8,0,6,8,2-B1,,10.1016/j.saa.2014.04.017,"dibenzo[jk, a1b1]octacene or dianthraceno-pyrene or 6,7:15,16-di[1,3]butadienodibenzo[hi,uv]hexacene",1556.4,0.0006,1557.3508,1607.007326385306,0.9691,1,211.4043,2.3251138166860703,0.0302,B1,CC-stretch (6.2 um),4,-0.951
1866,541,C40H22-,-1,40,22,0,8,0,6,8,2-B1,,10.1016/j.saa.2014.04.017,"dibenzo[jk, a1b1]octacene or dianthraceno-pyrene or 6,7:15,16-di[1,3]butadienodibenzo[hi,uv]hexacene",1216.8,0.0005,1214.923,1253.6611288824683,0.9691,1,6710.2929,3.826741477259529,0.9598,B1,CH-ip-bend (8.6 um),2,1.877
1867,541,C40H22-,-1,40,22,0,8,0,6,8,2-B1,,10.1016/j.saa.2014.04.017,"dibenzo[jk, a1b1]octacene or dianthraceno-pyrene or 6,7:15,16-di[1,3]butadienodibenzo[hi,uv]hexacene",1550.1,0.0005,1535.9711,1584.9459292126717,0.9691,1,2506.9404,3.3991440091641194,0.3586,B1,CC-stretch (6.2 um),2,14.129
1868,541,C40H22-,-1,40,22,0,8,0,6,8,2-B1,,10.1016/j.saa.2014.04.017,"dibenzo[jk, a1b1]octacene or dianthraceno-pyrene or 6,7:15,16-di[1,3]butadienodibenzo[hi,uv]hexacene",1236.3,0.0001,1257.862,1297.9692498194202,0.9691,1,5.4961,0.7400546259898301,0.0008,B2,CC-stretch/CH-ip (7.7 um),4,-21.562
1869,555,C40H18,0,40,18,0,0,12,6,0,1-AG,,,"dipyreno-(1\',3\';10,2),(1"""",3"""",5,7)-pyrene",3063.9,1.0,3067.6763,3196.495050536626,0.9597,2,61.1692,1.7865328006243764,0.3837,BU,CH-stretch,6,-3.776
1870,555,C40H18,0,40,18,0,0,12,6,0,1-AG,,,"dipyreno-(1\',3\';10,2),(1"""",3"""",5,7)-pyrene",837.9,0.6698,835.4657,853.0382887482131,0.9794,0,129.7487,2.1131030151859687,0.8139,AU,CH-oop (10.5-15 um; benzene nu11 at 673 included),3,2.434
1871,555,C40H18,0,40,18,0,0,12,6,0,1-AG,,,"dipyreno-(1\',3\';10,2),(1"""",3"""",5,7)-pyrene",1429.8,0.4599,1428.193,1473.7312970797648,0.9691,1,28.8333,1.459894350670316,0.1809,BU,CC-stretch/CH-ip (7.7 um),3,1.607
1872,555,C40H18,0,40,18,0,0,12,6,0,1-AG,,,"dipyreno-(1\',3\';10,2),(1"""",3"""",5,7)-pyrene",820.3,0.2641,810.4861,827.5332856851132,0.9794,0,1.2561,0.0990242156108929,0.0079,AU,CH-oop (10.5-15 um; benzene nu11 at 673 included),3,9.814
1873,555,C40H18,0,40,18,0,0,12,6,0,1-AG,,,"dipyreno-(1\',3\';10,2),(1"""",3"""",5,7)-pyrene",744.4,0.1945,739.3139,754.8641004696752,0.9794,0,2.5966,0.41440505275888345,0.0163,BU,CH-oop (10.5-15 um; benzene nu11 at 673 included),4,5.086
1874,555,C40H18,0,40,18,0,0,12,6,0,1-AG,,,"dipyreno-(1\',3\';10,2),(1"""",3"""",5,7)-pyrene",3096.7,0.1768,3101.2802,3231.510055225592,0.9597,2,12.3091,1.09022629994003,0.0772,BU,CH-stretch,5,-4.58
1875,555,C40H18,0,40,18,0,0,12,6,0,1-AG,,,"dipyreno-(1\',3\';10,2),(1"""",3"""",5,7)-pyrene",1589.7,0.1767,1583.6697,1634.1654112062738,0.9691,1,15.8989,1.2013670777508982,0.0997,BU,CC-stretch (6.2 um),4,6.03
1876,555,C40H18,0,40,18,0,0,12,6,0,1-AG,,,"dipyreno-(1\',3\';10,2),(1"""",3"""",5,7)-pyrene",3027.2,0.1654,3049.4615,3177.5153693862662,0.9597,2,2.1262,0.32760411381431553,0.0133,BU,CH-stretch,3,-22.262
1877,555,C40H18,0,40,18,0,0,12,6,0,1-AG,,,"dipyreno-(1\',3\';10,2),(1"""",3"""",5,7)-pyrene",802.6,0.1519,799.61,816.4284255666735,0.9794,0,27.9245,1.445985405630619,0.1752,AU,CH-oop (10.5-15 um; benzene nu11 at 673 included),4,2.99
1878,555,C40H18,0,40,18,0,0,12,6,0,1-AG,,,"dipyreno-(1\',3\';10,2),(1"""",3"""",5,7)-pyrene",761.7,0.1422,759.6838,775.6624463957525,0.9794,0,18.0526,1.256539759390475,0.1132,AU,CH-oop (10.5-15 um; benzene nu11 at 673 included),4,2.016
1879,555,C40H18,0,40,18,0,0,12,6,0,1-AG,,,"dipyreno-(1\',3\';10,2),(1"""",3"""",5,7)-pyrene",1251.4,0.1309,1251.9169,1291.8345887937262,0.9691,1,1.9392,0.2876226024861922,0.0122,BU,CC-stretch/CH-ip (7.7 um),3,-0.517
1880,555,C40H18,0,40,18,0,0,12,6,0,1-AG,,,"dipyreno-(1\',3\';10,2),(1"""",3"""",5,7)-pyrene",1297.9,0.1255,1300.4207,1341.8849447941388,0.9691,1,5.1738,0.7138096364842778,0.0325,BU,CC-stretch/CH-ip (7.7 um),2,-2.521
1881,555,C40H18,0,40,18,0,0,12,6,0,1-AG,,,"dipyreno-(1\',3\';10,2),(1"""",3"""",5,7)-pyrene",1343.8,0.1111,1336.0407,1378.640697554432,0.9691,1,4.8497,0.6857148741951969,0.0304,BU,CC-stretch/CH-ip (7.7 um),3,7.759
1882,555,C40H18,0,40,18,0,0,12,6,0,1-AG,,,"dipyreno-(1\',3\';10,2),(1"""",3"""",5,7)-pyrene",1400.1,0.0786,1385.769,1429.9545970488082,0.9691,1,9.0592,0.957089847685009,0.0568,BU,CC-stretch/CH-ip (7.7 um),3,14.331
1883,555,C40H18,0,40,18,0,0,12,6,0,1-AG,,,"dipyreno-(1\',3\';10,2),(1"""",3"""",5,7)-pyrene",1453.6,0.0778,1463.2675,1509.9241564338045,0.9691,1,3.1464,0.4978139334016903,0.0197,BU,CC-stretch/CH-ip (7.7 um),3,-9.668
1884,555,C40H18,0,40,18,0,0,12,6,0,1-AG,,,"dipyreno-(1\',3\';10,2),(1"""",3"""",5,7)-pyrene",1528.2,0.0744,1518.1392,1566.5454545454547,0.9691,1,10.811,1.0338658673479002,0.0678,BU,CC-stretch (6.2 um),2,10.061
1885,555,C40H18,0,40,18,0,0,12,6,0,1-AG,,,"dipyreno-(1\',3\';10,2),(1"""",3"""",5,7)-pyrene",1143.5,0.0631,1136.9637,1173.216076772263,0.9691,1,6.0875,0.7844389742226908,0.0382,BU,CH-ip-bend (8.6 um),1,6.536
1886,555,C40H18,0,40,18,0,0,12,6,0,1-AG,,,"dipyreno-(1\',3\';10,2),(1"""",3"""",5,7)-pyrene",1610.9,0.0624,1610.5573,1661.910329171396,0.9691,1,2.0549,0.3127906921464422,0.0129,BU,CC-stretch (6.2 um),4,0.343
1887,555,C40H18,0,40,18,0,0,12,6,0,1-AG,,,"dipyreno-(1\',3\';10,2),(1"""",3"""",5,7)-pyrene",610.8,0.06,609.0201,621.8297937512763,0.9794,0,6.4736,0.8111458610907106,0.0406,AU,low / skeletal,1,1.78
1888,555,C40H18,0,40,18,0,0,12,6,0,1-AG,,,"dipyreno-(1\',3\';10,2),(1"""",3"""",5,7)-pyrene",1655.8,0.0585,1627.272,1679.1579816324424,0.9691,1,10.1062,1.0045878886020843,0.0634,BU,CC-stretch (6.2 um),1,28.528
1889,555,C40H18,0,40,18,0,0,12,6,0,1-AG,,,"dipyreno-(1\',3\';10,2),(1"""",3"""",5,7)-pyrene",969.3,0.0581,955.2823,975.375025525832,0.9794,0,5.3742,0.7303138245981062,0.0337,BU,ring / CH-ip (9-10.5 um),2,14.018
1890,555,C40H18,0,40,18,0,0,12,6,0,1-AG,,,"dipyreno-(1\',3\';10,2),(1"""",3"""",5,7)-pyrene",1242.6,0.054,1247.8783,1287.6672170054692,0.9691,1,11.6233,1.0653294471871295,0.0729,BU,CH-ip-bend (8.6 um),3,-5.278
1891,555,C40H18,0,40,18,0,0,12,6,0,1-AG,,,"dipyreno-(1\',3\';10,2),(1"""",3"""",5,7)-pyrene",506.4,0.0529,509.8109,520.5338983050847,0.9794,0,2.8795,0.45931708286592515,0.0181,AU,low / skeletal,1,-3.411
1892,555,C40H18,0,40,18,0,0,12,6,0,1-AG,,,"dipyreno-(1\',3\';10,2),(1"""",3"""",5,7)-pyrene",1602.1,0.0499,1600.3655,1651.393561036013,0.9691,1,16.8345,1.2262002219735486,0.1056,BU,CC-stretch (6.2 um),4,1.734
1893,555,C40H18,0,40,18,0,0,12,6,0,1-AG,,,"dipyreno-(1\',3\';10,2),(1"""",3"""",5,7)-pyrene",565.0,0.049,563.8896,575.7500510516642,0.9794,0,7.1128,0.8520405972374917,0.0446,BU,low / skeletal,3,1.11
1894,555,C40H18,0,40,18,0,0,12,6,0,1-AG,,,"dipyreno-(1\',3\';10,2),(1"""",3"""",5,7)-pyrene",894.0,0.0462,887.9003,906.5757606697978,0.9794,0,1.3814,0.14031945167012813,0.0087,BU,CH-oop (10.5-15 um; benzene nu11 at 673 included),3,6.1
1895,555,C40H18,0,40,18,0,0,12,6,0,1-AG,,,"dipyreno-(1\',3\';10,2),(1"""",3"""",5,7)-pyrene",854.4,0.0458,852.8444,870.782519910149,0.9794,0,7.825,0.8934843462184862,0.0491,BU,CH-oop (10.5-15 um; benzene nu11 at 673 included),3,1.556
1896,555,C40H18,0,40,18,0,0,12,6,0,1-AG,,,"dipyreno-(1\',3\';10,2),(1"""",3"""",5,7)-pyrene",674.1,0.0449,664.7297,678.7111496834797,0.9794,0,2.5325,0.40354945403231807,0.0159,AU,CH-oop (10.5-15 um; benzene nu11 at 673 included),1,9.37
1897,555,C40H18,0,40,18,0,0,12,6,0,1-AG,,,"dipyreno-(1\',3\';10,2),(1"""",3"""",5,7)-pyrene",1403.2,0.0422,1421.5545,1466.8811268186978,0.9691,1,22.0615,1.3436350375500477,0.1384,BU,CC-stretch/CH-ip (7.7 um),3,-18.354
1898,555,C40H18,0,40,18,0,0,12,6,0,1-AG,,,"dipyreno-(1\',3\';10,2),(1"""",3"""",5,7)-pyrene",1376.7,0.0386,1360.7231,1404.11010215664,0.9691,1,11.5567,1.0628338395870243,0.0725,BU,CC-stretch/CH-ip (7.7 um),2,15.977
1899,555,C40H18,0,40,18,0,0,12,6,0,1-AG,,,"dipyreno-(1\',3\';10,2),(1"""",3"""",5,7)-pyrene",1092.5,0.0352,1087.0849,1121.7468785471058,0.9691,1,1.9844,0.29762921836414796,0.0124,BU,ring / CH-ip (9-10.5 um),3,5.415
1900,555,C40H18,0,40,18,0,0,12,6,0,1-AG,,,"dipyreno-(1\',3\';10,2),(1"""",3"""",5,7)-pyrene",571.9,0.0343,574.225,586.3028384725342,0.9794,0,2.1092,0.32411776265942654,0.0132,AU,low / skeletal,2,-2.325
1901,555,C40H18,0,40,18,0,0,12,6,0,1-AG,,,"dipyreno-(1\',3\';10,2),(1"""",3"""",5,7)-pyrene",1200.0,0.0341,1200.8426,1239.1317717469817,0.9691,1,3.8813,0.5889772122605529,0.0243,BU,CH-ip-bend (8.6 um),2,-0.843
1902,555,C40H18,0,40,18,0,0,12,6,0,1-AG,,,"dipyreno-(1\',3\';10,2),(1"""",3"""",5,7)-pyrene",1175.8,0.034,1174.2785,1211.7206686616448,0.9691,1,4.1797,0.6211451111960368,0.0262,BU,CH-ip-bend (8.6 um),2,1.522
1903,555,C40H18,0,40,18,0,0,12,6,0,1-AG,,,"dipyreno-(1\',3\';10,2),(1"""",3"""",5,7)-pyrene",1110.3,0.033,1101.8488,1136.981529253947,0.9691,1,8.2208,0.9149140825862522,0.0516,BU,CH-ip-bend (8.6 um),3,8.451
1904,555,C40H18,0,40,18,0,0,12,6,0,1-AG,,,"dipyreno-(1\',3\';10,2),(1"""",3"""",5,7)-pyrene",1214.3,0.0263,1236.0871,1275.500051594263,0.9691,1,7.3237,0.8647305460320307,0.0459,BU,CH-ip-bend (8.6 um),2,-21.787
1905,555,C40H18,0,40,18,0,0,12,6,0,1-AG,,,"dipyreno-(1\',3\';10,2),(1"""",3"""",5,7)-pyrene",792.5,0.0154,789.9407,806.5557484173984,0.9794,0,3.3473,0.5246946375163921,0.021,BU,CH-oop (10.5-15 um; benzene nu11 at 673 included),4,2.559
1906,555,C40H18,0,40,18,0,0,12,6,0,1-AG,,,"dipyreno-(1\',3\';10,2),(1"""",3"""",5,7)-pyrene",1075.1,0.0133,1076.1245,1098.7589340412496,0.9794,0,1.3654,0.13525989851565856,0.0086,BU,ring / CH-ip (9-10.5 um),3,-1.024
1907,555,C40H18,0,40,18,0,0,12,6,0,1-AG,,,"dipyreno-(1\',3\';10,2),(1"""",3"""",5,7)-pyrene",777.8,0.0125,780.6014,797.0200122523994,0.9794,0,10.4508,1.019149536598961,0.0656,AU,CH-oop (10.5-15 um; benzene nu11 at 673 included),4,-2.801
1908,555,C40H18,0,40,18,0,0,12,6,0,1-AG,,,"dipyreno-(1\',3\';10,2),(1"""",3"""",5,7)-pyrene",1548.5,0.0118,1543.1825,1592.387266535961,0.9691,1,1.4283,0.15481943619417304,0.009,BU,CC-stretch (6.2 um),2,5.318
1909,555,C40H18,0,40,18,0,0,12,6,0,1-AG,,,"dipyreno-(1\',3\';10,2),(1"""",3"""",5,7)-pyrene",960.0,0.007,945.7108,965.602205431897,0.9794,0,1.0975,0.04040452891415895,0.0069,AU,CH-oop (10.5-15 um; benzene nu11 at 673 included),2,14.289
1910,131,C40H18,0,40,18,0,2,6,6,4,1-A1,,,"12,13-o-phenylene-3,4;5,6;7,8-tribenzoterrylene",3057.0,1.0,3058.4535,3186.8849640512663,0.9597,2,1.6001,0.2041471252128477,0.0127,B2,CH-stretch,9,-1.454
1911,131,C40H18,0,40,18,0,2,6,6,4,1-A1,,,"12,13-o-phenylene-3,4;5,6;7,8-tribenzoterrylene",813.0,0.533,815.1124,832.2568919746783,0.9794,0,23.4512,1.37016507050715,0.1868,B1,CH-oop (10.5-15 um; benzene nu11 at 673 included),3,-2.112
1912,131,C40H18,0,40,18,0,2,6,6,4,1-A1,,,"12,13-o-phenylene-3,4;5,6;7,8-tribenzoterrylene",757.5,0.384,754.8204,770.6967531141514,0.9794,0,3.2795,0.515807635238054,0.0261,B1,CH-oop (10.5-15 um; benzene nu11 at 673 included),4,2.68
1913,131,C40H18,0,40,18,0,2,6,6,4,1-A1,,,"12,13-o-phenylene-3,4;5,6;7,8-tribenzoterrylene",1462.3,0.2788,1454.6533,1501.0352904756992,0.9691,1,21.0386,1.3230168365984263,0.1676,A1,CC-stretch/CH-ip (7.7 um),3,7.647
1914,131,C40H18,0,40,18,0,2,6,6,4,1-A1,,,"12,13-o-phenylene-3,4;5,6;7,8-tribenzoterrylene",875.5,0.1329,882.0278,900.5797426996119,0.9794,0,13.106,1.1174701636201199,0.1044,B1,CH-oop (10.5-15 um; benzene nu11 at 673 included),2,-6.528
1915,131,C40H18,0,40,18,0,2,6,6,4,1-A1,,,"12,13-o-phenylene-3,4;5,6;7,8-tribenzoterrylene",1097.0,0.1146,1091.5975,1126.4033639459294,0.9691,1,2.7098,0.43293723843836746,0.0216,A1,ring / CH-ip (9-10.5 um),4,5.402
1916,131,C40H18,0,40,18,0,2,6,6,4,1-A1,,,"12,13-o-phenylene-3,4;5,6;7,8-tribenzoterrylene",1325.2,0.0978,1329.9401,1372.3455783716852,0.9691,1,3.7312,0.5718485287429013,0.0297,B2,CC-stretch/CH-ip (7.7 um),7,-4.74
1917,131,C40H18,0,40,18,0,2,6,6,4,1-A1,,,"12,13-o-phenylene-3,4;5,6;7,8-tribenzoterrylene",1384.8,0.0959,1388.3322,1432.599525332783,0.9691,1,3.4717,0.540542189438293,0.0277,A1,CC-stretch/CH-ip (7.7 um),5,-3.532
1918,131,C40H18,0,40,18,0,2,6,6,4,1-A1,,,"12,13-o-phenylene-3,4;5,6;7,8-tribenzoterrylene",1038.6,0.0866,1040.912,1062.8057994690628,0.9794,0,2.1713,0.33671983236434255,0.0173,A1,ring / CH-ip (9-10.5 um),3,-2.312
1919,131,C40H18,0,40,18,0,2,6,6,4,1-A1,,,"12,13-o-phenylene-3,4;5,6;7,8-tribenzoterrylene",1592.9,0.0844,1601.5968,1652.664121349706,0.9691,1,6.2188,0.7937065898906932,0.0495,A1,CC-stretch (6.2 um),4,-8.697
1920,131,C40H18,0,40,18,0,2,6,6,4,1-A1,,,"12,13-o-phenylene-3,4;5,6;7,8-tribenzoterrylene",1395.6,0.0716,1404.4205,1449.2008048704984,0.9691,1,19.0147,1.279089477821629,0.1515,B2,CC-stretch/CH-ip (7.7 um),4,-8.821
1921,131,C40H18,0,40,18,0,2,6,6,4,1-A1,,,"12,13-o-phenylene-3,4;5,6;7,8-tribenzoterrylene",1418.1,0.0655,1433.5342,1479.242802600351,0.9691,1,10.1522,1.0065601648432292,0.0809,B2,CC-stretch/CH-ip (7.7 um),3,-15.434
1922,131,C40H18,0,40,18,0,2,6,6,4,1-A1,,,"12,13-o-phenylene-3,4;5,6;7,8-tribenzoterrylene",1615.8,0.0611,1606.9946,1658.2340315756887,0.9691,1,10.8909,1.0370637703786543,0.0868,B2,CC-stretch (6.2 um),5,8.805
1923,131,C40H18,0,40,18,0,2,6,6,4,1-A1,,,"12,13-o-phenylene-3,4;5,6;7,8-tribenzoterrylene",1216.5,0.0549,1216.1156,1254.8917552368175,0.9691,1,2.7491,0.4391905378275703,0.0219,B2,CH-ip-bend (8.6 um),4,0.384
1924,131,C40H18,0,40,18,0,2,6,6,4,1-A1,,,"12,13-o-phenylene-3,4;5,6;7,8-tribenzoterrylene",648.2,0.0535,643.3106,656.8415356340616,0.9794,0,9.8527,0.9935552593726876,0.0785,B1,low / skeletal,4,4.889
1925,131,C40H18,0,40,18,0,2,6,6,4,1-A1,,,"12,13-o-phenylene-3,4;5,6;7,8-tribenzoterrylene",1540.2,0.0482,1530.2648,1579.0576823857186,0.9691,1,12.119,1.0834667854738873,0.0966,A1,CC-stretch (6.2 um),2,9.935
1926,131,C40H18,0,40,18,0,2,6,6,4,1-A1,,,"12,13-o-phenylene-3,4;5,6;7,8-tribenzoterrylene",1595.7,0.0466,1602.5632,1653.661335259519,0.9691,1,5.311,0.7251763014191371,0.0423,A1,CC-stretch (6.2 um),4,-6.863
1927,131,C40H18,0,40,18,0,2,6,6,4,1-A1,,,"12,13-o-phenylene-3,4;5,6;7,8-tribenzoterrylene",1366.1,0.0435,1364.7876,1408.3041997729854,0.9691,1,8.3988,0.9242172395610398,0.0669,A1,CC-stretch/CH-ip (7.7 um),7,1.312
1928,131,C40H18,0,40,18,0,2,6,6,4,1-A1,,,"12,13-o-phenylene-3,4;5,6;7,8-tribenzoterrylene",870.5,0.0405,849.2716,867.1345721870533,0.9794,0,71.642,1.8551677013651524,0.5708,B1,CH-oop (10.5-15 um; benzene nu11 at 673 included),2,21.228
1929,131,C40H18,0,40,18,0,2,6,6,4,1-A1,,,"12,13-o-phenylene-3,4;5,6;7,8-tribenzoterrylene",895.3,0.0353,916.3644,935.6385542168674,0.9794,0,4.5204,0.6551768662508926,0.036,B1,CH-oop (10.5-15 um; benzene nu11 at 673 included),2,-21.064
1930,131,C40H18,0,40,18,0,2,6,6,4,1-A1,,,"12,13-o-phenylene-3,4;5,6;7,8-tribenzoterrylene",1515.7,0.0346,1506.7938,1554.838303580642,0.9691,1,3.2636,0.5136969244574046,0.026,A1,CC-stretch (6.2 um),3,8.906
1931,131,C40H18,0,40,18,0,2,6,6,4,1-A1,,,"12,13-o-phenylene-3,4;5,6;7,8-tribenzoterrylene",518.8,0.0326,517.957,528.8513375536043,0.9794,0,6.3514,0.8028694647029267,0.0506,B2,low / skeletal,3,0.843
1932,131,C40H18,0,40,18,0,2,6,6,4,1-A1,,,"12,13-o-phenylene-3,4;5,6;7,8-tribenzoterrylene",641.6,0.0313,641.7684,655.266898100878,0.9794,0,6.7937,0.8321063651390722,0.0541,A1,low / skeletal,3,-0.168
1933,131,C40H18,0,40,18,0,2,6,6,4,1-A1,,,"12,13-o-phenylene-3,4;5,6;7,8-tribenzoterrylene",1034.3,0.0302,1051.2317,1073.3425566673473,0.9794,0,2.1555,0.3335480271899069,0.0172,A1,ring / CH-ip (9-10.5 um),2,-16.932
1934,131,C40H18,0,40,18,0,2,6,6,4,1-A1,,,"12,13-o-phenylene-3,4;5,6;7,8-tribenzoterrylene",1230.3,0.0299,1228.1441,1267.3037870188834,0.9691,1,4.1418,0.6171891237719495,0.033,A1,CH-ip-bend (8.6 um),3,2.156
1935,131,C40H18,0,40,18,0,2,6,6,4,1-A1,,,"12,13-o-phenylene-3,4;5,6;7,8-tribenzoterrylene",1261.1,0.029,1276.9632,1317.6794964399958,0.9691,1,3.9329,0.5947129039484409,0.0313,B2,CC-stretch/CH-ip (7.7 um),1,-15.863
1936,131,C40H18,0,40,18,0,2,6,6,4,1-A1,,,"12,13-o-phenylene-3,4;5,6;7,8-tribenzoterrylene",1629.7,0.029,1626.9162,1678.7908368589412,0.9691,1,1.5026,0.1768433845037388,0.012,B2,CC-stretch (6.2 um),5,2.784
1937,131,C40H18,0,40,18,0,2,6,6,4,1-A1,,,"12,13-o-phenylene-3,4;5,6;7,8-tribenzoterrylene",1605.3,0.029,1626.8351,1678.7071509648129,0.9691,1,4.0616,0.6086971503965487,0.0324,A1,CC-stretch (6.2 um),6,-21.535
1938,131,C40H18,0,40,18,0,2,6,6,4,1-A1,,,"12,13-o-phenylene-3,4;5,6;7,8-tribenzoterrylene",1152.3,0.0285,1152.598,1189.348880404499,0.9691,1,5.0552,0.7037383423559317,0.0403,B2,CH-ip-bend (8.6 um),5,-0.298
1939,131,C40H18,0,40,18,0,2,6,6,4,1-A1,,,"12,13-o-phenylene-3,4;5,6;7,8-tribenzoterrylene",1405.2,0.0274,1380.573,1424.5929212671551,0.9691,1,8.973,0.9529376677509807,0.0715,B2,CC-stretch/CH-ip (7.7 um),4,24.627
1940,131,C40H18,0,40,18,0,2,6,6,4,1-A1,,,"12,13-o-phenylene-3,4;5,6;7,8-tribenzoterrylene",568.6,0.0259,571.6842,583.7085971002655,0.9794,0,2.8171,0.4498022636266547,0.0224,B1,low / skeletal,2,-3.084
1941,131,C40H18,0,40,18,0,2,6,6,4,1-A1,,,"12,13-o-phenylene-3,4;5,6;7,8-tribenzoterrylene",768.9,0.0256,764.3583,780.4352664896875,0.9794,0,2.0672,0.3153824963149901,0.0165,B2,CH-oop (10.5-15 um; benzene nu11 at 673 included),4,4.542
1942,131,C40H18,0,40,18,0,2,6,6,4,1-A1,,,"12,13-o-phenylene-3,4;5,6;7,8-tribenzoterrylene",1375.4,0.0249,1373.6459,1417.44494892168,0.9691,1,5.6577,0.7526399152314731,0.0451,B2,CC-stretch/CH-ip (7.7 um),7,1.754
1943,131,C40H18,0,40,18,0,2,6,6,4,1-A1,,,"12,13-o-phenylene-3,4;5,6;7,8-tribenzoterrylene",1495.1,0.0244,1488.1265,1535.5757919719329,0.9691,1,3.9756,0.5994026819295848,0.0317,B2,CC-stretch/CH-ip (7.7 um),2,6.973
1944,131,C40H18,0,40,18,0,2,6,6,4,1-A1,,,"12,13-o-phenylene-3,4;5,6;7,8-tribenzoterrylene",1074.6,0.0241,1074.0951,1096.6868490912802,0.9794,0,4.5064,0.6538297382272944,0.0359,B2,ring / CH-ip (9-10.5 um),5,0.505
1945,131,C40H18,0,40,18,0,2,6,6,4,1-A1,,,"12,13-o-phenylene-3,4;5,6;7,8-tribenzoterrylene",578.4,0.0238,587.1812,599.5315499285276,0.9794,0,2.6649,0.425680916828624,0.0212,B2,low / skeletal,2,-8.781
1946,131,C40H18,0,40,18,0,2,6,6,4,1-A1,,,"12,13-o-phenylene-3,4;5,6;7,8-tribenzoterrylene",1164.4,0.0234,1169.452,1206.7402744814776,0.9691,1,1.1424,0.05781819443209921,0.0091,A1,CH-ip-bend (8.6 um),6,-5.052
1947,131,C40H18,0,40,18,0,2,6,6,4,1-A1,,,"12,13-o-phenylene-3,4;5,6;7,8-tribenzoterrylene",733.7,0.0211,752.6797,768.5110271594854,0.9794,0,56.5646,1.752544720332388,0.4507,B1,CH-oop (10.5-15 um; benzene nu11 at 673 included),2,-18.98
1948,131,C40H18,0,40,18,0,2,6,6,4,1-A1,,,"12,13-o-phenylene-3,4;5,6;7,8-tribenzoterrylene",531.9,0.0193,531.0983,542.269042270778,0.9794,0,2.1577,0.33399106156950664,0.0172,B1,low / skeletal,2,0.802
1949,131,C40H18,0,40,18,0,2,6,6,4,1-A1,,,"12,13-o-phenylene-3,4;5,6;7,8-tribenzoterrylene",1180.6,0.0178,1185.4911,1223.2907852646786,0.9691,1,1.9757,0.2957209998488352,0.0157,B2,CH-ip-bend (8.6 um),6,-4.891
1950,131,C40H18,0,40,18,0,2,6,6,4,1-A1,,,"12,13-o-phenylene-3,4;5,6;7,8-tribenzoterrylene",1283.1,0.0177,1300.9004,1342.379940150655,0.9691,1,2.0526,0.31230432456870616,0.0164,A1,CC-stretch/CH-ip (7.7 um),3,-17.8
1951,131,C40H18,0,40,18,0,2,6,6,4,1-A1,,,"12,13-o-phenylene-3,4;5,6;7,8-tribenzoterrylene",969.6,0.0136,943.4974,963.3422503573616,0.9794,0,1.0486,0.020609853377704487,0.0084,B1,CH-oop (10.5-15 um; benzene nu11 at 673 included),1,26.103
1952,131,C40H18,0,40,18,0,2,6,6,4,1-A1,,,"12,13-o-phenylene-3,4;5,6;7,8-tribenzoterrylene",847.7,0.0115,823.3969,840.7156422299366,0.9794,0,1.0626,0.02636981157371838,0.0085,A1,CH-oop (10.5-15 um; benzene nu11 at 673 included),2,24.303
1953,131,C40H18,0,40,18,0,2,6,6,4,1-A1,,,"12,13-o-phenylene-3,4;5,6;7,8-tribenzoterrylene",1047.5,0.0111,1067.4681,1089.920461507045,0.9794,0,3.1626,0.500044266598601,0.0252,A1,ring / CH-ip (9-10.5 um),4,-19.968
1954,131,C40H18,0,40,18,0,2,6,6,4,1-A1,,,"12,13-o-phenylene-3,4;5,6;7,8-tribenzoterrylene",940.0,0.0109,932.787,952.4065754543598,0.9794,0,3.0351,0.4821730047136583,0.0242,B2,CH-oop (10.5-15 um; benzene nu11 at 673 included),3,7.213
